TXN_ID,SENDER_ACCOUNT_NUMBER,RECEIVER_ACCOUNT_NUMBER,AMOUNT,CONDITIONS
TXN_672,63_HHC,102_GOB,2000,79_PUM__HAS__2000____AND____127_CEY__HAS__2000____AND____86_ZRP__HAS__2000____AND____148_FMN__HAS__2000
TXN_673,129_SEQ,37_QSW,2000,1_TQF__HAS__2000____AND____111_IST__HAS__2000____AND____16_CUR__HAS__2000____AND____44_JSK__HAS__2000
TXN_674,18_APP,93_URG,2000,87_KLP__HAS__2000____AND____65_AXY__HAS__2000____AND____112_VRU__HAS__2000____AND____24_VNG__HAS__2000
TXN_675,62_PRC,142_OAN,2000,9_BRP__HAS__2000____AND____54_PAV__HAS__2000____AND____130_JES__HAS__2000____AND____63_HHC__HAS__2000
TXN_676,77_SZO,55_JJZ,2000,122_GPD__HAS__2000____AND____0_WFS__HAS__2000____AND____140_NES__HAS__2000____AND____82_NPH__HAS__2000
TXN_677,143_NQT,62_PRC,2000,94_HYD__HAS__2000____AND____12_TKT__HAS__2000____AND____23_QBP__HAS__2000____AND____45_DMY__HAS__2000
TXN_678,69_IUW,96_BJF,2000,138_ENW__HAS__2000____AND____111_IST__HAS__2000____AND____71_DWN__HAS__2000____AND____53_ZPS__HAS__2000
TXN_679,146_GSO,97_KVE,2000,147_KLT__HAS__2000____AND____22_GBR__HAS__2000____AND____116_KGQ__HAS__2000____AND____86_ZRP__HAS__2000
TXN_680,18_APP,8_IJM,2000,51_WDF__HAS__2000____AND____123_RZZ__HAS__2000____AND____128_ELX__HAS__2000____AND____75_OGV__HAS__2000
TXN_681,46_KAN,0_WFS,2000,114_JZZ__HAS__2000____AND____0_WFS__HAS__2000____AND____41_FND__HAS__2000____AND____146_GSO__HAS__2000
TXN_682,133_TJI,132_NZQ,2000,3_DXT__HAS__2000____AND____72_YMS__HAS__2000____AND____59_YBF__HAS__2000____AND____134_WZM__HAS__2000
TXN_683,147_KLT,129_SEQ,2000,119_JBY__HAS__2000____AND____89_RXH__HAS__2000____AND____86_ZRP__HAS__2000____AND____67_XPC__HAS__2000
TXN_684,130_JES,101_YGQ,2000,120_STF__HAS__2000____AND____58_LQE__HAS__2000____AND____131_ZLS__HAS__2000____AND____10_EBC__HAS__2000
TXN_685,38_RDO,52_MUA,2000,97_KVE__HAS__2000____AND____145_FAI__HAS__2000____AND____101_YGQ__HAS__2000____AND____50_GYE__HAS__2000
TXN_686,68_NBW,125_MBT,2000,24_VNG__HAS__2000____AND____144_UDK__HAS__2000____AND____16_CUR__HAS__2000____AND____36_DHI__HAS__2000
TXN_687,83_DTZ,141_COE,2000,33_RKA__HAS__2000____AND____5_VNK__HAS__2000____AND____112_VRU__HAS__2000____AND____3_DXT__HAS__2000
TXN_688,149_GGA,82_NPH,2000,26_LGB__HAS__2000____AND____43_UGF__HAS__2000____AND____13_AJH__HAS__2000____AND____83_DTZ__HAS__2000
TXN_689,9_BRP,51_WDF,2000,102_GOB__HAS__2000____AND____39_DTF__HAS__2000____AND____90_AKW__HAS__2000____AND____89_RXH__HAS__2000
TXN_690,148_FMN,101_YGQ,2000,7_QKF__HAS__2000____AND____114_JZZ__HAS__2000____AND____88_TBS__HAS__2000____AND____28_XCJ__HAS__2000
TXN_691,23_QBP,84_JJD,2000,8_IJM__HAS__2000____AND____132_NZQ__HAS__2000____AND____27_KOQ__HAS__2000____AND____116_KGQ__HAS__2000
TXN_692,61_RWB,53_ZPS,2000,54_PAV__HAS__2000____AND____139_HDD__HAS__2000____AND____124_LYI__HAS__2000____AND____147_KLT__HAS__2000
TXN_693,113_VPM,79_PUM,2000,139_HDD__HAS__2000____AND____59_YBF__HAS__2000____AND____129_SEQ__HAS__2000____AND____137_OLZ__HAS__2000
TXN_694,101_YGQ,116_KGQ,2000,63_HHC__HAS__2000____AND____148_FMN__HAS__2000____AND____70_JHD__HAS__2000____AND____133_TJI__HAS__2000
TXN_695,0_WFS,67_XPC,2000,121_IRW__HAS__2000____AND____142_OAN__HAS__2000____AND____19_NLT__HAS__2000____AND____43_UGF__HAS__2000
TXN_696,49_DAQ,90_AKW,2000,86_ZRP__HAS__2000____AND____55_JJZ__HAS__2000____AND____31_YVC__HAS__2000____AND____31_YVC__HAS__2000
TXN_697,44_JSK,33_RKA,2000,60_EKX__HAS__2000____AND____27_KOQ__HAS__2000____AND____87_KLP__HAS__2000____AND____30_PDB__HAS__2000
TXN_698,80_CDB,114_JZZ,2000,29_BYD__HAS__2000____AND____146_GSO__HAS__2000____AND____123_RZZ__HAS__2000____AND____61_RWB__HAS__2000
TXN_699,21_YTC,58_LQE,2000,37_QSW__HAS__2000____AND____50_GYE__HAS__2000____AND____45_DMY__HAS__2000____AND____91_SNW__HAS__2000
TXN_700,86_ZRP,104_CFN,2000,7_QKF__HAS__2000____AND____124_LYI__HAS__2000____AND____66_FWF__HAS__2000____AND____66_FWF__HAS__2000
TXN_701,122_GPD,87_KLP,2000,46_KAN__HAS__2000____AND____43_UGF__HAS__2000____AND____28_XCJ__HAS__2000____AND____127_CEY__HAS__2000
TXN_702,74_SFA,54_PAV,2000,67_XPC__HAS__2000____AND____95_BLX__HAS__2000____AND____83_DTZ__HAS__2000____AND____104_CFN__HAS__2000
TXN_703,42_ZSN,55_JJZ,2000,69_IUW__HAS__2000____AND____37_QSW__HAS__2000____AND____51_WDF__HAS__2000____AND____68_NBW__HAS__2000
TXN_704,17_YRS,36_DHI,2000,148_FMN__HAS__2000____AND____20_PRU__HAS__2000____AND____80_CDB__HAS__2000____AND____147_KLT__HAS__2000
TXN_705,65_AXY,71_DWN,2000,71_DWN__HAS__2000____AND____141_COE__HAS__2000____AND____106_WQR__HAS__2000____AND____11_TXW__HAS__2000
TXN_706,61_RWB,125_MBT,2000,18_APP__HAS__2000____AND____77_SZO__HAS__2000____AND____0_WFS__HAS__2000____AND____25_CTA__HAS__2000
TXN_707,103_RQK,51_WDF,2000,47_DZQ__HAS__2000____AND____126_ZIL__HAS__2000____AND____38_RDO__HAS__2000____AND____14_ZVJ__HAS__2000
TXN_708,139_HDD,125_MBT,2000,132_NZQ__HAS__2000____AND____108_PXF__HAS__2000____AND____65_AXY__HAS__2000____AND____104_CFN__HAS__2000
TXN_709,26_LGB,61_RWB,2000,111_IST__HAS__2000____AND____143_NQT__HAS__2000____AND____109_POA__HAS__2000____AND____116_KGQ__HAS__2000
TXN_710,53_ZPS,54_PAV,2000,11_TXW__HAS__2000____AND____122_GPD__HAS__2000____AND____72_YMS__HAS__2000____AND____113_VPM__HAS__2000
TXN_711,141_COE,31_YVC,2000,62_PRC__HAS__2000____AND____62_PRC__HAS__2000____AND____66_FWF__HAS__2000____AND____20_PRU__HAS__2000
TXN_712,80_CDB,34_PMY,2000,133_TJI__HAS__2000____AND____137_OLZ__HAS__2000____AND____71_DWN__HAS__2000____AND____87_KLP__HAS__2000
TXN_713,144_UDK,106_WQR,2000,142_OAN__HAS__2000____AND____132_NZQ__HAS__2000____AND____115_MTS__HAS__2000____AND____110_UPO__HAS__2000
TXN_714,122_GPD,88_TBS,2000,36_DHI__HAS__2000____AND____28_XCJ__HAS__2000____AND____44_JSK__HAS__2000____AND____33_RKA__HAS__2000
TXN_715,57_DGT,19_NLT,2000,66_FWF__HAS__2000____AND____47_DZQ__HAS__2000____AND____58_LQE__HAS__2000____AND____126_ZIL__HAS__2000
TXN_716,10_EBC,57_DGT,2000,53_ZPS__HAS__2000____AND____113_VPM__HAS__2000____AND____147_KLT__HAS__2000____AND____99_YYQ__HAS__2000
TXN_717,117_OCY,113_VPM,2000,22_GBR__HAS__2000____AND____18_APP__HAS__2000____AND____64_UMG__HAS__2000____AND____39_DTF__HAS__2000
TXN_718,55_JJZ,126_ZIL,2000,77_SZO__HAS__2000____AND____80_CDB__HAS__2000____AND____130_JES__HAS__2000____AND____3_DXT__HAS__2000
TXN_719,14_ZVJ,78_YTI,2000,101_YGQ__HAS__2000____AND____20_PRU__HAS__2000____AND____90_AKW__HAS__2000____AND____21_YTC__HAS__2000
TXN_720,13_AJH,29_BYD,2000,31_YVC__HAS__2000____AND____61_RWB__HAS__2000____AND____134_WZM__HAS__2000____AND____87_KLP__HAS__2000
TXN_721,30_PDB,98_UIQ,2000,74_SFA__HAS__2000____AND____73_TAK__HAS__2000____AND____53_ZPS__HAS__2000____AND____21_YTC__HAS__2000
TXN_722,86_ZRP,24_VNG,2000,85_JYO__HAS__2000____AND____0_WFS__HAS__2000____AND____49_DAQ__HAS__2000____AND____73_TAK__HAS__2000
TXN_723,84_JJD,16_CUR,2000,53_ZPS__HAS__2000____AND____83_DTZ__HAS__2000____AND____128_ELX__HAS__2000____AND____142_OAN__HAS__2000
TXN_724,3_DXT,95_BLX,2000,115_MTS__HAS__2000____AND____66_FWF__HAS__2000____AND____139_HDD__HAS__2000____AND____103_RQK__HAS__2000
TXN_725,56_PUN,73_TAK,2000,80_CDB__HAS__2000____AND____25_CTA__HAS__2000____AND____128_ELX__HAS__2000____AND____19_NLT__HAS__2000
TXN_726,108_PXF,79_PUM,2000,124_LYI__HAS__2000____AND____125_MBT__HAS__2000____AND____29_BYD__HAS__2000____AND____90_AKW__HAS__2000
TXN_727,130_JES,22_GBR,2000,23_QBP__HAS__2000____AND____4_TWD__HAS__2000____AND____44_JSK__HAS__2000____AND____10_EBC__HAS__2000
TXN_728,137_OLZ,54_PAV,2000,89_RXH__HAS__2000____AND____116_KGQ__HAS__2000____AND____72_YMS__HAS__2000____AND____110_UPO__HAS__2000
TXN_729,73_TAK,122_GPD,2000,69_IUW__HAS__2000____AND____10_EBC__HAS__2000____AND____15_SMM__HAS__2000____AND____11_TXW__HAS__2000
TXN_730,12_TKT,90_AKW,2000,140_NES__HAS__2000____AND____107_IIN__HAS__2000____AND____21_YTC__HAS__2000____AND____127_CEY__HAS__2000
TXN_731,83_DTZ,140_NES,2000,42_ZSN__HAS__2000____AND____3_DXT__HAS__2000____AND____91_SNW__HAS__2000____AND____76_MPT__HAS__2000
TXN_732,88_TBS,49_DAQ,2000,108_PXF__HAS__2000____AND____83_DTZ__HAS__2000____AND____44_JSK__HAS__2000____AND____89_RXH__HAS__2000
TXN_733,117_OCY,31_YVC,2000,19_NLT__HAS__2000____AND____80_CDB__HAS__2000____AND____105_XTN__HAS__2000____AND____89_RXH__HAS__2000
TXN_734,137_OLZ,66_FWF,2000,111_IST__HAS__2000____AND____105_XTN__HAS__2000____AND____45_DMY__HAS__2000____AND____25_CTA__HAS__2000
TXN_735,136_SXH,93_URG,2000,97_KVE__HAS__2000____AND____96_BJF__HAS__2000____AND____85_JYO__HAS__2000____AND____48_PCV__HAS__2000
TXN_736,80_CDB,100_DKE,2000,12_TKT__HAS__2000____AND____117_OCY__HAS__2000____AND____102_GOB__HAS__2000____AND____91_SNW__HAS__2000
TXN_737,125_MBT,138_ENW,2000,63_HHC__HAS__2000____AND____77_SZO__HAS__2000____AND____94_HYD__HAS__2000____AND____61_RWB__HAS__2000
TXN_738,106_WQR,91_SNW,2000,148_FMN__HAS__2000____AND____135_MXT__HAS__2000____AND____51_WDF__HAS__2000____AND____39_DTF__HAS__2000
TXN_739,26_LGB,75_OGV,2000,64_UMG__HAS__2000____AND____124_LYI__HAS__2000____AND____126_ZIL__HAS__2000____AND____21_YTC__HAS__2000
TXN_740,14_ZVJ,72_YMS,2000,103_RQK__HAS__2000____AND____133_TJI__HAS__2000____AND____70_JHD__HAS__2000____AND____51_WDF__HAS__2000
TXN_741,35_DIR,12_TKT,2000,29_BYD__HAS__2000____AND____147_KLT__HAS__2000____AND____129_SEQ__HAS__2000____AND____121_IRW__HAS__2000
TXN_742,22_GBR,65_AXY,2000,23_QBP__HAS__2000____AND____83_DTZ__HAS__2000____AND____125_MBT__HAS__2000____AND____140_NES__HAS__2000
TXN_743,58_LQE,68_NBW,2000,25_CTA__HAS__2000____AND____2_ZOL__HAS__2000____AND____41_FND__HAS__2000____AND____91_SNW__HAS__2000
TXN_744,70_JHD,87_KLP,2000,23_QBP__HAS__2000____AND____72_YMS__HAS__2000____AND____96_BJF__HAS__2000____AND____146_GSO__HAS__2000
TXN_745,81_QNE,113_VPM,2000,15_SMM__HAS__2000____AND____124_LYI__HAS__2000____AND____58_LQE__HAS__2000____AND____52_MUA__HAS__2000
TXN_746,139_HDD,6_IDJ,2000,107_IIN__HAS__2000____AND____4_TWD__HAS__2000____AND____20_PRU__HAS__2000____AND____54_PAV__HAS__2000
TXN_747,64_UMG,117_OCY,2000,24_VNG__HAS__2000____AND____58_LQE__HAS__2000____AND____16_CUR__HAS__2000____AND____78_YTI__HAS__2000
TXN_748,56_PUN,68_NBW,2000,3_DXT__HAS__2000____AND____49_DAQ__HAS__2000____AND____5_VNK__HAS__2000____AND____47_DZQ__HAS__2000
TXN_749,54_PAV,30_PDB,2000,7_QKF__HAS__2000____AND____21_YTC__HAS__2000____AND____12_TKT__HAS__2000____AND____64_UMG__HAS__2000
TXN_750,52_MUA,101_YGQ,2000,145_FAI__HAS__2000____AND____74_SFA__HAS__2000____AND____44_JSK__HAS__2000____AND____120_STF__HAS__2000
TXN_751,127_CEY,142_OAN,2000,124_LYI__HAS__2000____AND____129_SEQ__HAS__2000____AND____59_YBF__HAS__2000____AND____60_EKX__HAS__2000
TXN_752,141_COE,20_PRU,2000,94_HYD__HAS__2000____AND____78_YTI__HAS__2000____AND____55_JJZ__HAS__2000____AND____74_SFA__HAS__2000
TXN_753,139_HDD,116_KGQ,2000,68_NBW__HAS__2000____AND____104_CFN__HAS__2000____AND____27_KOQ__HAS__2000____AND____110_UPO__HAS__2000
TXN_754,128_ELX,28_XCJ,2000,129_SEQ__HAS__2000____AND____130_JES__HAS__2000____AND____131_ZLS__HAS__2000____AND____64_UMG__HAS__2000
TXN_755,62_PRC,23_QBP,2000,40_YOY__HAS__2000____AND____135_MXT__HAS__2000____AND____2_ZOL__HAS__2000____AND____132_NZQ__HAS__2000
TXN_756,11_TXW,126_ZIL,2000,65_AXY__HAS__2000____AND____6_IDJ__HAS__2000____AND____0_WFS__HAS__2000____AND____136_SXH__HAS__2000
TXN_757,117_OCY,47_DZQ,2000,18_APP__HAS__2000____AND____141_COE__HAS__2000____AND____91_SNW__HAS__2000____AND____27_KOQ__HAS__2000
TXN_758,149_GGA,64_UMG,2000,0_WFS__HAS__2000____AND____19_NLT__HAS__2000____AND____43_UGF__HAS__2000____AND____58_LQE__HAS__2000
TXN_759,16_CUR,86_ZRP,2000,113_VPM__HAS__2000____AND____42_ZSN__HAS__2000____AND____60_EKX__HAS__2000____AND____70_JHD__HAS__2000
TXN_760,45_DMY,148_FMN,2000,137_OLZ__HAS__2000____AND____52_MUA__HAS__2000____AND____84_JJD__HAS__2000____AND____29_BYD__HAS__2000
TXN_761,83_DTZ,98_UIQ,2000,121_IRW__HAS__2000____AND____137_OLZ__HAS__2000____AND____3_DXT__HAS__2000____AND____107_IIN__HAS__2000
TXN_762,91_SNW,146_GSO,2000,120_STF__HAS__2000____AND____140_NES__HAS__2000____AND____22_GBR__HAS__2000____AND____133_TJI__HAS__2000
TXN_763,74_SFA,112_VRU,2000,19_NLT__HAS__2000____AND____18_APP__HAS__2000____AND____59_YBF__HAS__2000____AND____69_IUW__HAS__2000
TXN_764,100_DKE,62_PRC,2000,57_DGT__HAS__2000____AND____7_QKF__HAS__2000____AND____33_RKA__HAS__2000____AND____98_UIQ__HAS__2000
TXN_765,144_UDK,10_EBC,2000,42_ZSN__HAS__2000____AND____109_POA__HAS__2000____AND____109_POA__HAS__2000____AND____14_ZVJ__HAS__2000
TXN_766,146_GSO,40_YOY,2000,22_GBR__HAS__2000____AND____123_RZZ__HAS__2000____AND____96_BJF__HAS__2000____AND____53_ZPS__HAS__2000
TXN_767,44_JSK,2_ZOL,2000,19_NLT__HAS__2000____AND____141_COE__HAS__2000____AND____1_TQF__HAS__2000____AND____23_QBP__HAS__2000
TXN_768,73_TAK,103_RQK,2000,41_FND__HAS__2000____AND____86_ZRP__HAS__2000____AND____26_LGB__HAS__2000____AND____139_HDD__HAS__2000
TXN_769,23_QBP,1_TQF,2000,41_FND__HAS__2000____AND____50_GYE__HAS__2000____AND____91_SNW__HAS__2000____AND____73_TAK__HAS__2000
TXN_770,44_JSK,79_PUM,2000,19_NLT__HAS__2000____AND____71_DWN__HAS__2000____AND____74_SFA__HAS__2000____AND____28_XCJ__HAS__2000
TXN_771,133_TJI,37_QSW,2000,63_HHC__HAS__2000____AND____0_WFS__HAS__2000____AND____8_IJM__HAS__2000____AND____67_XPC__HAS__2000
TXN_772,143_NQT,119_JBY,2000,71_DWN__HAS__2000____AND____25_CTA__HAS__2000____AND____132_NZQ__HAS__2000____AND____149_GGA__HAS__2000
TXN_773,98_UIQ,104_CFN,2000,30_PDB__HAS__2000____AND____8_IJM__HAS__2000____AND____78_YTI__HAS__2000____AND____22_GBR__HAS__2000
TXN_774,75_OGV,1_TQF,2000,72_YMS__HAS__2000____AND____52_MUA__HAS__2000____AND____28_XCJ__HAS__2000____AND____73_TAK__HAS__2000
TXN_775,136_SXH,109_POA,2000,60_EKX__HAS__2000____AND____11_TXW__HAS__2000____AND____103_RQK__HAS__2000____AND____5_VNK__HAS__2000
TXN_776,0_WFS,9_BRP,2000,90_AKW__HAS__2000____AND____107_IIN__HAS__2000____AND____118_HKM__HAS__2000____AND____104_CFN__HAS__2000
TXN_777,20_PRU,60_EKX,2000,46_KAN__HAS__2000____AND____20_PRU__HAS__2000____AND____123_RZZ__HAS__2000____AND____30_PDB__HAS__2000
TXN_778,83_DTZ,12_TKT,2000,18_APP__HAS__2000____AND____60_EKX__HAS__2000____AND____71_DWN__HAS__2000____AND____96_BJF__HAS__2000
TXN_779,61_RWB,83_DTZ,2000,6_IDJ__HAS__2000____AND____10_EBC__HAS__2000____AND____6_IDJ__HAS__2000____AND____50_GYE__HAS__2000
TXN_780,132_NZQ,50_GYE,2000,45_DMY__HAS__2000____AND____145_FAI__HAS__2000____AND____56_PUN__HAS__2000____AND____95_BLX__HAS__2000
TXN_781,3_DXT,15_SMM,2000,146_GSO__HAS__2000____AND____68_NBW__HAS__2000____AND____21_YTC__HAS__2000____AND____52_MUA__HAS__2000
TXN_782,48_PCV,100_DKE,2000,0_WFS__HAS__2000____AND____83_DTZ__HAS__2000____AND____129_SEQ__HAS__2000____AND____129_SEQ__HAS__2000
TXN_783,123_RZZ,48_PCV,2000,40_YOY__HAS__2000____AND____11_TXW__HAS__2000____AND____73_TAK__HAS__2000____AND____38_RDO__HAS__2000
TXN_784,138_ENW,125_MBT,2000,149_GGA__HAS__2000____AND____29_BYD__HAS__2000____AND____61_RWB__HAS__2000____AND____26_LGB__HAS__2000
TXN_785,135_MXT,122_GPD,2000,84_JJD__HAS__2000____AND____146_GSO__HAS__2000____AND____0_WFS__HAS__2000____AND____142_OAN__HAS__2000
TXN_786,88_TBS,73_TAK,2000,17_YRS__HAS__2000____AND____24_VNG__HAS__2000____AND____79_PUM__HAS__2000____AND____3_DXT__HAS__2000
TXN_787,87_KLP,56_PUN,2000,99_YYQ__HAS__2000____AND____142_OAN__HAS__2000____AND____51_WDF__HAS__2000____AND____49_DAQ__HAS__2000
TXN_788,102_GOB,108_PXF,2000,67_XPC__HAS__2000____AND____87_KLP__HAS__2000____AND____65_AXY__HAS__2000____AND____126_ZIL__HAS__2000
TXN_789,54_PAV,87_KLP,2000,18_APP__HAS__2000____AND____103_RQK__HAS__2000____AND____84_JJD__HAS__2000____AND____100_DKE__HAS__2000
TXN_790,77_SZO,149_GGA,2000,41_FND__HAS__2000____AND____41_FND__HAS__2000____AND____92_YFI__HAS__2000____AND____20_PRU__HAS__2000
TXN_791,31_YVC,126_ZIL,2000,140_NES__HAS__2000____AND____65_AXY__HAS__2000____AND____21_YTC__HAS__2000____AND____8_IJM__HAS__2000
TXN_792,47_DZQ,142_OAN,2000,46_KAN__HAS__2000____AND____122_GPD__HAS__2000____AND____96_BJF__HAS__2000____AND____137_OLZ__HAS__2000
TXN_793,109_POA,123_RZZ,2000,78_YTI__HAS__2000____AND____41_FND__HAS__2000____AND____25_CTA__HAS__2000____AND____23_QBP__HAS__2000
TXN_794,86_ZRP,55_JJZ,2000,146_GSO__HAS__2000____AND____111_IST__HAS__2000____AND____120_STF__HAS__2000____AND____123_RZZ__HAS__2000
TXN_795,54_PAV,120_STF,2000,76_MPT__HAS__2000____AND____70_JHD__HAS__2000____AND____48_PCV__HAS__2000____AND____84_JJD__HAS__2000
TXN_796,61_RWB,129_SEQ,2000,73_TAK__HAS__2000____AND____38_RDO__HAS__2000____AND____43_UGF__HAS__2000____AND____96_BJF__HAS__2000
TXN_797,92_YFI,54_PAV,2000,66_FWF__HAS__2000____AND____55_JJZ__HAS__2000____AND____90_AKW__HAS__2000____AND____128_ELX__HAS__2000
TXN_798,11_TXW,27_KOQ,2000,105_XTN__HAS__2000____AND____7_QKF__HAS__2000____AND____77_SZO__HAS__2000____AND____46_KAN__HAS__2000
TXN_799,83_DTZ,46_KAN,2000,71_DWN__HAS__2000____AND____40_YOY__HAS__2000____AND____123_RZZ__HAS__2000____AND____21_YTC__HAS__2000
TXN_800,140_NES,70_JHD,2000,142_OAN__HAS__2000____AND____56_PUN__HAS__2000____AND____85_JYO__HAS__2000____AND____36_DHI__HAS__2000
TXN_801,76_MPT,46_KAN,2000,92_YFI__HAS__2000____AND____13_AJH__HAS__2000____AND____48_PCV__HAS__2000____AND____31_YVC__HAS__2000
TXN_802,6_IDJ,121_IRW,2000,30_PDB__HAS__2000____AND____38_RDO__HAS__2000____AND____33_RKA__HAS__2000____AND____74_SFA__HAS__2000
TXN_803,49_DAQ,62_PRC,2000,139_HDD__HAS__2000____AND____35_DIR__HAS__2000____AND____12_TKT__HAS__2000____AND____149_GGA__HAS__2000
TXN_804,144_UDK,134_WZM,2000,134_WZM__HAS__2000____AND____112_VRU__HAS__2000____AND____66_FWF__HAS__2000____AND____17_YRS__HAS__2000
TXN_805,96_BJF,102_GOB,2000,135_MXT__HAS__2000____AND____2_ZOL__HAS__2000____AND____39_DTF__HAS__2000____AND____13_AJH__HAS__2000
TXN_806,121_IRW,23_QBP,2000,52_MUA__HAS__2000____AND____134_WZM__HAS__2000____AND____104_CFN__HAS__2000____AND____132_NZQ__HAS__2000
TXN_807,142_OAN,25_CTA,2000,136_SXH__HAS__2000____AND____31_YVC__HAS__2000____AND____28_XCJ__HAS__2000____AND____135_MXT__HAS__2000
TXN_808,135_MXT,139_HDD,2000,43_UGF__HAS__2000____AND____3_DXT__HAS__2000____AND____142_OAN__HAS__2000____AND____109_POA__HAS__2000
TXN_809,52_MUA,120_STF,2000,59_YBF__HAS__2000____AND____141_COE__HAS__2000____AND____97_KVE__HAS__2000____AND____113_VPM__HAS__2000
TXN_810,40_YOY,28_XCJ,2000,106_WQR__HAS__2000____AND____76_MPT__HAS__2000____AND____63_HHC__HAS__2000____AND____64_UMG__HAS__2000
TXN_811,125_MBT,114_JZZ,2000,50_GYE__HAS__2000____AND____13_AJH__HAS__2000____AND____2_ZOL__HAS__2000____AND____95_BLX__HAS__2000
TXN_812,37_QSW,118_HKM,2000,132_NZQ__HAS__2000____AND____60_EKX__HAS__2000____AND____80_CDB__HAS__2000____AND____27_KOQ__HAS__2000
TXN_813,112_VRU,26_LGB,2000,141_COE__HAS__2000____AND____67_XPC__HAS__2000____AND____38_RDO__HAS__2000____AND____103_RQK__HAS__2000
TXN_814,111_IST,9_BRP,2000,51_WDF__HAS__2000____AND____134_WZM__HAS__2000____AND____142_OAN__HAS__2000____AND____121_IRW__HAS__2000
TXN_815,59_YBF,20_PRU,2000,134_WZM__HAS__2000____AND____111_IST__HAS__2000____AND____68_NBW__HAS__2000____AND____90_AKW__HAS__2000
TXN_816,149_GGA,135_MXT,2000,13_AJH__HAS__2000____AND____39_DTF__HAS__2000____AND____2_ZOL__HAS__2000____AND____47_DZQ__HAS__2000
TXN_817,99_YYQ,40_YOY,2000,43_UGF__HAS__2000____AND____138_ENW__HAS__2000____AND____126_ZIL__HAS__2000____AND____139_HDD__HAS__2000
TXN_818,97_KVE,3_DXT,2000,35_DIR__HAS__2000____AND____113_VPM__HAS__2000____AND____84_JJD__HAS__2000____AND____70_JHD__HAS__2000
TXN_819,6_IDJ,126_ZIL,2000,74_SFA__HAS__2000____AND____12_TKT__HAS__2000____AND____58_LQE__HAS__2000____AND____137_OLZ__HAS__2000
TXN_820,48_PCV,14_ZVJ,2000,121_IRW__HAS__2000____AND____62_PRC__HAS__2000____AND____134_WZM__HAS__2000____AND____50_GYE__HAS__2000
TXN_821,148_FMN,26_LGB,2000,147_KLT__HAS__2000____AND____74_SFA__HAS__2000____AND____31_YVC__HAS__2000____AND____148_FMN__HAS__2000
TXN_822,91_SNW,10_EBC,2000,144_UDK__HAS__2000____AND____136_SXH__HAS__2000____AND____67_XPC__HAS__2000____AND____100_DKE__HAS__2000
TXN_823,34_PMY,41_FND,2000,139_HDD__HAS__2000____AND____1_TQF__HAS__2000____AND____105_XTN__HAS__2000____AND____76_MPT__HAS__2000
TXN_824,97_KVE,142_OAN,2000,53_ZPS__HAS__2000____AND____99_YYQ__HAS__2000____AND____68_NBW__HAS__2000____AND____30_PDB__HAS__2000
TXN_825,54_PAV,76_MPT,2000,135_MXT__HAS__2000____AND____16_CUR__HAS__2000____AND____21_YTC__HAS__2000____AND____2_ZOL__HAS__2000
TXN_826,40_YOY,70_JHD,2000,79_PUM__HAS__2000____AND____44_JSK__HAS__2000____AND____56_PUN__HAS__2000____AND____37_QSW__HAS__2000
TXN_827,148_FMN,144_UDK,2000,71_DWN__HAS__2000____AND____128_ELX__HAS__2000____AND____47_DZQ__HAS__2000____AND____48_PCV__HAS__2000
TXN_828,118_HKM,111_IST,2000,31_YVC__HAS__2000____AND____123_RZZ__HAS__2000____AND____21_YTC__HAS__2000____AND____63_HHC__HAS__2000
TXN_829,83_DTZ,134_WZM,2000,37_QSW__HAS__2000____AND____80_CDB__HAS__2000____AND____114_JZZ__HAS__2000____AND____47_DZQ__HAS__2000
TXN_830,81_QNE,74_SFA,2000,21_YTC__HAS__2000____AND____136_SXH__HAS__2000____AND____108_PXF__HAS__2000____AND____84_JJD__HAS__2000
TXN_831,20_PRU,57_DGT,2000,101_YGQ__HAS__2000____AND____40_YOY__HAS__2000____AND____84_JJD__HAS__2000____AND____44_JSK__HAS__2000
TXN_832,63_HHC,36_DHI,2000,82_NPH__HAS__2000____AND____27_KOQ__HAS__2000____AND____5_VNK__HAS__2000____AND____1_TQF__HAS__2000
TXN_833,42_ZSN,102_GOB,2000,68_NBW__HAS__2000____AND____32_AXW__HAS__2000____AND____149_GGA__HAS__2000____AND____51_WDF__HAS__2000
TXN_834,41_FND,19_NLT,2000,122_GPD__HAS__2000____AND____22_GBR__HAS__2000____AND____41_FND__HAS__2000____AND____141_COE__HAS__2000
TXN_835,14_ZVJ,77_SZO,2000,135_MXT__HAS__2000____AND____108_PXF__HAS__2000____AND____66_FWF__HAS__2000____AND____128_ELX__HAS__2000
TXN_836,72_YMS,30_PDB,2000,103_RQK__HAS__2000____AND____29_BYD__HAS__2000____AND____40_YOY__HAS__2000____AND____121_IRW__HAS__2000
TXN_837,32_AXW,9_BRP,2000,103_RQK__HAS__2000____AND____10_EBC__HAS__2000____AND____100_DKE__HAS__2000____AND____43_UGF__HAS__2000
TXN_838,59_YBF,71_DWN,2000,35_DIR__HAS__2000____AND____11_TXW__HAS__2000____AND____124_LYI__HAS__2000____AND____115_MTS__HAS__2000
TXN_839,22_GBR,122_GPD,2000,18_APP__HAS__2000____AND____9_BRP__HAS__2000____AND____95_BLX__HAS__2000____AND____147_KLT__HAS__2000
